"id","accommodates","antiguedad","host_response_rate","host_response_time","neighborhood_overview_flag","bathrooms","beds","price","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","property_type","room_type","minimum_nights","maximum_nights","whatcluster_k"
903354274698251648,4,18167,0.98,1,0,1,2,107,0,61,1,1,"Centro",1,1,1,365,"4"
908431486478395264,4,19508,1,1,1,1,3,99,0,1,1,1,"Centro",1,1,1,28,"4"
903390175812145408,2,17451,1,1,0,1,1,88,1,4,1,1,"Centro",1,1,2,180,"4"
903449662329442816,4,15487,1,1,1,1,1,127,0,75,1,1,"Centro",1,1,1,1125,"1"
903452939100568832,2,19508,1,1,1,1,2,122,1,2,1,1,"Centro",1,1,2,60,"4"
908469859735550464,6,18143,1,1,1,2,5,200,1,8,1,1,"Centro",1,1,4,365,"4"
908526530731276672,4,17953,1,1,1,2,2,95,1,14,1,1,"Centro",1,1,2,60,"4"
908604171844141440,2,19515,1,1,0,1.5,2,69,0,7,1,1,"Carretera de Cadiz",2,2,1,365,"5"
903507114153252224,1,19507,1,1,0,1,1,14,0,3,1,1,"Carretera de Cadiz",2,2,1,7,"5"
903508396414892288,1,16504,1,1,1,1,1,40,1,1,1,1,"Centro",4,2,2,40,"5"
908676858862208896,2,19515,1,1,1,1.5,1,80,0,7,1,1,"Carretera de Cadiz",2,2,1,365,"5"
903549127285876864,1,16764,1,2,1,1,1,22,0,2,1,1,"Carretera de Cadiz",2,2,28,1125,"5"
908717222218078464,2,19515,1,1,0,1,1,80,0,7,1,1,"Carretera de Cadiz",2,2,1,365,"5"
909165869558283520,2,15187,0.9,3,0,1,1,40,1,1,1,1,"Carretera de Cadiz",2,2,2,365,"5"
903706386319043584,4,17100,1,1,1,1,4,169,1,1,1,1,"Bailen-Miraflores",1,1,3,1125,"4"
903959205270744576,6,17205,1,1,0,1,4,295,0,112,1,1,"Centro",1,1,1,365,"4"
904004837678022144,2,18955,1,1,0,2,1,149,0,29,1,1,"Centro",2,2,1,365,"5"
909180082395015168,3,17434,1,1,0,1,2,60,0,81,1,1,"Centro",1,1,1,365,"4"
909198172908167040,4,19516,1,1,1,1,3,89,0,2,0,1,"Centro",1,1,2,60,"4"
904126879528990080,5,19130,1,1,0,1,3,64,1,1,1,1,"Centro",1,1,3,365,"4"
909209262318780928,2,18302,1,1,0,1,1,65,0,5,1,1,"Bailen-Miraflores",1,1,1,365,"4"
904294480091624832,4,15537,1,1,0,1,2,88,0,19,1,1,"Centro",1,1,2,365,"4"
909219891799226112,6,19461,1,1,1,2,3,160,0,1,1,1,"Carretera de Cadiz",1,1,20,365,"4"
904692864871966080,5,15578,1,1,1,1,4,161,0,90,1,1,"Centro",9,1,1,365,"4"
909287709789466240,4,19516,1,1,1,1,3,87,0,2,0,1,"Centro",1,1,2,60,"4"
909320706265932672,2,16982,0.99,1,0,1,1,140,0,1198,1,1,"Este",1,1,1,28,"4"
909499490884349952,6,17953,1,1,1,2,4,117,0,52,1,1,"Teatinos-Universidad",1,1,1,365,"4"
909505638608072704,6,19174,1,1,0,1,3,130,0,26,1,1,"Bailen-Miraflores",1,1,4,1125,"4"
909818009993443200,4,18243,0.99,1,0,1,2,145,0,91,1,1,"Centro",1,1,1,365,"4"
904845650814358912,6,19510,0.14,4,1,1,4,160,0,1,1,1,"Centro",1,1,2,365,"2"
904846238669286912,5,18101,0.99,1,1,2,3,223,1,112,1,1,"Centro",9,1,1,60,"4"
909905743501207168,6,17445,0.88,2,0,1,3,124,0,24,1,1,"Carretera de Cadiz",1,1,1,1125,"4"
904909489579560064,4,19510,0,4,1,1,3,150,0,1,0,1,"Centro",1,1,3,365,"2"
910014521228582016,3,19414,1,1,1,1,2,64,0,4,1,1,"Cruz De Humilladero",40,2,1,365,"5"
905121872139933056,7,19510,0.98,1,0,2,3,153,0,6,1,1,"Cruz De Humilladero",1,1,1,365,"4"
905188332493545472,8,19168,1,1,0,3,4,532,0,5,1,1,"Centro",1,1,1,365,"3"
905199868126378880,4,16353,1,1,0,1.5,1,62,1,37,1,1,"Centro",1,1,2,10,"4"
910068981982477696,2,16683,1,1,0,1,1,54,0,10,1,1,"Centro",5,2,7,365,"5"
910769965531811968,2,17948,1,1,0,1,1,102,0,55,1,1,"Centro",1,1,4,30,"4"
910875135877080448,8,16294,1,1,0,1,5,136,0,1,1,1,"Este",1,1,2,1125,"4"
905714815323549568,4,19234,1,1,0,1,2,123,1,4,1,1,"Centro",1,1,2,30,"4"
905836576622385792,8,16979,0.98,1,0,2,7,147,0,234,1,1,"Carretera de Cadiz",1,1,1,1125,"3"
910927545298040832,1,18302,1,1,0,1,1,37,0,5,1,1,"Bailen-Miraflores",37,2,1,365,"5"
906205634765318528,2,19501,0.9,3,0,1,1,55,0,2,0,1,"Carretera de Cadiz",2,2,1,365,"5"
910955409610959744,1,18302,1,1,0,1,1,40,0,5,1,1,"Bailen-Miraflores",37,2,1,365,"5"
906410408689130624,6,17475,1,1,0,1,4,72,0,9,1,1,"Bailen-Miraflores",1,1,2,365,"4"
910995226639270144,1,18302,1,1,0,1,1,42,0,5,1,1,"Bailen-Miraflores",37,2,1,365,"5"
906428535614606976,2,16867,0.98,1,0,1,1,55,0,74,1,1,"Centro",1,1,1,1125,"4"
911482395423474944,7,17834,1,1,0,1,3,168,0,7,1,1,"Cruz De Humilladero",1,1,3,365,"4"
906503616153930880,1,19512,1,1,0,1,1,50,1,1,1,1,"Centro",5,2,2,66,"5"
906581130952606208,2,16353,1,1,0,1,1,63,1,37,1,1,"Centro",1,1,2,15,"4"
911544517277994624,4,16353,1,1,0,1,2,67,1,37,1,1,"Centro",1,1,2,15,"4"
906681075546662528,2,17367,1,1,0,1,1,273,0,299,1,1,"Este",1,1,1,1125,"4"
911575288704160128,2,18167,0.98,1,1,1,2,75,0,61,1,1,"Centro",1,1,1,365,"4"
911659410979779712,4,18625,0.99,1,1,1,1,92,1,60,1,1,"Centro",1,1,2,365,"4"
911962853780442368,8,17016,1,1,1,2.5,5,411,1,7,1,1,"Centro",1,1,3,365,"3"
907017249736803968,4,18625,0.99,1,1,1,2,78,1,60,1,1,"Carretera de Cadiz",1,1,2,365,"4"
911994300248218112,7,17340,0.96,1,0,1,5,125,0,19,1,1,"Centro",1,1,1,365,"4"
912029458858868096,1,16021,1,2,1,1,1,33,1,6,1,1,"Centro",5,2,5,30,"5"
912078221345119488,4,18056,1,1,0,1,2,97,0,2,0,1,"Centro",1,1,3,30,"4"
912081063720137728,4,19376,1,1,0,1,2,57,0,526,1,1,"Centro",1,1,1,365,"4"
907110924031217280,4,19173,1,2,1,1,2,74,0,1,1,1,"Centro",8,1,1,365,"4"
907118384591491328,5,17169,0.91,1,0,1,3,72,0,3,1,1,"Cruz De Humilladero",1,1,2,365,"4"
907144347157572736,6,19480,1,1,0,3,3,149,0,1,0,1,"Carretera de Cadiz",1,1,2,1125,"4"
912105482501496576,6,19344,1,1,1,2,5,200,0,3,0,1,"Carretera de Cadiz",1,1,7,365,"4"
907186090702114816,2,17707,1,1,1,1,1,82,0,12,1,1,"Centro",1,1,2,91,"4"
912939366459363584,1,16683,1,1,0,1,1,40,0,10,1,1,"Bailen-Miraflores",2,2,14,365,"5"
913031079960251776,1,16683,1,1,0,1,1,35,0,10,1,1,"Centro",2,2,7,365,"5"
913036447342895872,1,16683,1,1,0,1,1,45,0,10,1,1,"Centro",2,2,14,365,"5"
912122306717302272,2,16756,1,1,0,1,1,51,0,1,1,1,"Carretera de Cadiz",2,2,1,8,"5"
913038090752087424,4,18684,0.94,1,1,1,3,170,0,20,1,1,"Centro",1,1,2,365,"4"
913041138795647360,2,16683,1,1,0,1,1,35,0,10,1,1,"Bailen-Miraflores",2,2,14,365,"5"
912202917856363648,6,16332,0.99,1,0,1.5,4,159,0,51,1,1,"Centro",1,1,3,365,"4"
912229556159623296,3,18243,0.99,1,0,1,2,145,0,91,1,1,"Carretera de Cadiz",25,2,1,365,"5"
912230843621310720,3,18243,0.99,1,0,1,2,145,0,91,1,1,"Carretera de Cadiz",25,2,1,365,"5"
912232653852510080,6,18243,0.99,1,0,2,3,157,0,91,1,1,"Carretera de Cadiz",1,1,1,365,"4"
912236807460816768,6,17036,1,1,0,1,5,132,0,26,1,1,"Carretera de Cadiz",1,1,2,90,"4"
912303090483089920,2,16683,1,1,0,1,1,32,0,10,1,1,"Bailen-Miraflores",2,2,14,365,"5"
912353372731776384,2,18167,0.98,1,0,1,1,61,0,61,1,1,"Churriana",1,1,1,365,"4"
912736223266623616,4,17792,1,1,1,1,3,100,1,20,1,1,"Carretera de Cadiz",1,1,2,1125,"4"
913392809520994944,7,17367,1,1,0,3,7,570,0,299,1,1,"Este",8,1,1,1125,"3"
913415938600282240,2,16931,1,1,0,1,1,83,1,55,1,1,"Centro",1,1,1,1125,"4"
912767369996676992,6,19521,1,3,0,3,4,451,0,9,1,1,"Centro",1,1,5,365,"4"
913439460549507712,2,17941,1,1,0,1,1,78,1,55,1,1,"Centro",1,1,1,1125,"4"
913586222144974208,8,17056,1,1,1,4,5,422,1,59,1,1,"Centro",1,1,1,365,"3"
913630062598643584,4,18795,1,1,1,1,3,131,1,15,1,1,"Centro",1,1,3,28,"4"
913659523923996032,4,18167,0.98,1,1,1,3,83,0,61,1,1,"Centro",1,1,1,365,"4"
912813277402953216,8,15807,0.98,1,0,2.5,5,342,0,96,1,1,"Centro",1,1,1,1125,"3"
912826005258005760,2,15578,1,1,1,1,1,95,0,90,1,1,"Centro",1,1,1,365,"4"
913674555524120448,2,17098,0.97,1,0,1,2,32,0,6,1,1,"Centro",2,2,1,25,"5"
912829300967506304,2,16712,0.9,1,0,1,1,111,0,112,1,1,"Carretera de Cadiz",1,1,1,1125,"4"
912829373242174720,2,16712,0.9,1,0,1,1,127,0,112,1,1,"Carretera de Cadiz",1,1,1,1125,"4"
912901050747531392,2,19311,1,1,1,1,1,87,1,3,1,1,"Carretera de Cadiz",6,1,3,60,"4"
917954301532724736,5,17205,1,1,0,1,3,99,0,112,1,1,"Centro",1,1,1,365,"4"
917965369063171840,4,19528,1,1,1,2,3,116,0,1,0,1,"Centro",1,1,2,365,"4"
918552249742276736,4,16499,1,1,1,1,2,105,0,1,1,1,"Centro",1,1,3,90,"4"
913695254880439296,4,18437,0.92,1,0,1.5,2,48,0,8,1,1,"Churriana",1,1,5,365,"4"
913721657892782976,4,19522,1,1,1,1,2,94,1,1,1,1,"Carretera de Cadiz",1,1,1,30,"4"
918571231106493056,6,18053,0,4,0,2.5,4,250,0,1,1,1,"Centro",1,1,30,365,"2"
913725339560552832,4,16981,1,1,0,1,2,120,0,1,1,1,"Centro",1,1,4,365,"4"
913754688034507136,4,17332,1,1,1,1,3,54,0,13,1,1,"Cruz De Humilladero",1,1,3,100,"4"
918690554276625664,4,17205,1,1,0,1,2,102,0,112,1,1,"Centro",1,1,1,365,"4"
918812444689886592,7,19149,1,1,0,2,5,115,0,8,1,1,"Campanillas",11,1,3,365,"4"
918819975642036864,5,19526,1,1,0,2,3,147,0,1,1,1,"Carretera de Cadiz",1,1,4,365,"4"
913806865466452608,8,19522,1,1,0,1,5,176,1,4,1,1,"Centro",1,1,2,365,"4"
914216821770004736,2,18281,0.96,1,0,1,1,59,0,62,1,1,"Centro",40,2,1,365,"5"
918825475470849920,8,19149,1,1,0,2,5,241,0,8,1,1,"Campanillas",8,1,3,365,"3"
918837124483017856,6,19149,1,1,0,2,5,109,0,8,1,1,"Campanillas",8,1,3,365,"4"
914250360851043712,3,17070,1,1,1,1,2,105,0,1,1,1,"Cruz De Humilladero",1,1,3,365,"4"
914383882802546688,6,18450,1,1,0,2,4,153,0,27,1,1,"Carretera de Cadiz",1,1,1,365,"4"
914386464586341760,5,16422,1,1,0,1,3,220,0,36,1,1,"Centro",1,1,2,45,"4"
919221726728084864,2,16724,1,1,1,1,1,50,1,11,1,1,"Centro",1,1,3,365,"4"
914389220716950272,3,18243,0.99,1,0,1,2,90,0,91,1,1,"Centro",1,1,1,365,"4"
919257098288807424,4,17026,1,1,0,1,1,111,0,53,1,1,"Centro",1,1,2,365,"4"
919274484515630208,4,18242,0.97,1,1,1,2,195,0,45,1,1,"Centro",1,1,2,365,"4"
914414101661396224,4,18991,0.8,3,0,2,2,143,0,151,1,1,"Este",1,1,20,365,"4"
919279560302356864,4,17367,1,1,0,1,3,524,0,639,1,1,"Este",1,1,1,1125,"4"
919319472129335552,4,19044,1,2,0,1,2,145,0,41,1,1,"Centro",1,1,7,365,"4"
914450597805371648,2,19508,1,1,1,1,1,79,1,2,1,1,"Centro",1,1,2,60,"4"
919332281897590272,2,18512,1,1,1,1.5,2,94,0,1,1,1,"Carretera de Cadiz",8,1,3,125,"4"
919350744274620544,8,17056,1,1,1,2,7,300,1,59,1,1,"Centro",1,1,1,365,"3"
919354294034056832,2,19134,0.9,1,1,1,1,70,0,104,1,1,"Centro",40,2,1,365,"5"
919487929184424704,4,19530,1,2,0,1.5,2,90,0,1,1,1,"Bailen-Miraflores",1,1,3,365,"4"
919503005078887936,2,16191,1,2,1,1,1,91,1,6,1,1,"Centro",1,1,2,15,"4"
914489425307224192,7,18272,1,1,1,2,3,206,0,1,1,1,"Centro",7,1,3,30,"4"
919520461047182720,4,18307,0.82,1,0,1,1,104,0,34,1,1,"Centro",1,1,1,365,"4"
919603022437763200,3,19491,1,1,1,1,2,92,0,2,1,1,"Centro",1,1,4,30,"4"
919981104781522304,4,18795,0.9,1,0,1,3,200,1,2,1,1,"Centro",1,1,3,365,"4"
919995989085339904,2,19521,1,3,0,1,1,156,0,9,1,1,"Centro",1,1,28,365,"4"
920040277221040640,4,17948,1,1,0,1,1,110,0,55,1,1,"Centro",1,1,4,365,"4"
920275971522151168,7,19382,1,1,0,1,4,60,0,6,1,1,"Cruz De Humilladero",1,1,5,365,"4"
914513971924583424,4,17434,1,1,0,2,2,184,0,81,1,1,"Este",8,1,1,365,"4"
914611884444766592,4,19234,1,1,1,1,2,96,1,4,1,1,"Centro",1,1,2,30,"4"
920938913053047296,5,19231,1,1,0,2,3,170,0,2,1,1,"Centro",1,1,2,365,"4"
914764911695453824,8,17367,1,1,0,2,5,363,0,639,1,1,"Carretera de Cadiz",1,1,1,1125,"3"
921015885932423296,2,16347,1,1,1,1,1,77,1,1,1,1,"Centro",1,1,1,25,"4"
914919748942652800,5,18751,0.98,1,0,1,3,148,0,45,1,1,"Centro",1,1,2,31,"4"
914932097038350720,4,18991,0.8,3,0,2,2,124,0,151,1,1,"Este",1,1,20,365,"4"
914953560564151552,4,18991,0.8,3,0,2,2,121,0,151,1,1,"Este",1,1,20,365,"4"
914971036059105664,4,18991,0.8,3,0,2,2,155,0,151,1,1,"Este",1,1,20,365,"4"
915000194129774208,3,17847,0.95,1,0,1,2,90,0,53,1,1,"Centro",1,1,1,365,"4"
921063737023100032,2,19134,0.9,1,1,1,1,91,0,104,1,1,"Centro",40,2,1,365,"5"
915054917644578688,4,19524,1,1,0,1,1,60,0,1,1,1,"Centro",1,1,1,365,"4"
921066694286552064,2,19134,0.9,1,1,1,1,83,0,104,1,1,"Centro",40,2,1,365,"5"
921070217260929024,2,19134,0.9,1,1,1,1,74,0,104,1,1,"Centro",40,2,1,365,"5"
915615072465475712,2,19525,1,1,0,1,1,69,1,1,0,1,"Centro",1,1,2,28,"4"
921706574330279552,6,19009,1,1,0,1,3,72,0,1,1,1,"Bailen-Miraflores",1,1,2,1125,"4"
915889110752726400,10,19082,1,1,1,2,7,270,0,8,1,1,"Centro",1,1,1,30,"3"
915940606221211776,4,18751,0.98,1,0,1,3,187,0,45,1,1,"Centro",1,1,2,31,"4"
921835288400428800,1,14886,1,2,0,1.5,1,49,1,3,1,1,"Ciudad Jardin",2,2,3,60,"5"
922190701314975488,4,16497,1,1,1,1,1,79,0,27,1,1,"Centro",1,1,3,365,"4"
922345030651029120,6,19172,1,1,0,1,4,86,0,3,1,1,"Churriana",21,1,2,60,"4"
915980870252239232,9,16779,1,2,0,2,8,169,1,11,1,1,"Centro",1,1,2,365,"3"
922374714179265152,4,19354,1,1,1,2,3,150,0,3,0,1,"Teatinos-Universidad",1,1,4,365,"4"
916672722805707520,6,18193,1,1,1,2,4,121,0,1,1,1,"Centro",1,1,2,30,"4"
916785595876746496,2,16609,1,1,1,2,1,45,0,4,1,1,"Puerto de la Torre",5,2,1,58,"5"
917169266411332736,4,17340,0.96,1,0,1,2,72,0,19,1,1,"Centro",1,1,1,365,"4"
917172839993580800,4,17340,0.96,1,0,1,3,76,0,19,1,1,"Centro",1,1,1,365,"4"
917181239317383296,5,19527,1,1,1,1,3,140,0,2,1,1,"Carretera de Cadiz",1,1,1,1125,"4"
922557129468727808,4,17113,1,1,0,1,3,71,0,11,1,1,"Carretera de Cadiz",1,1,1,365,"4"
922774979713350400,3,17702,1,2,0,1,2,86,0,1,0,1,"Centro",1,1,2,1125,"4"
917337730415457280,4,17234,1,2,1,2,2,153,1,2,1,1,"Este",8,1,5,365,"4"
922876053885659008,4,16422,1,1,0,1,2,157,0,36,1,1,"Carretera de Cadiz",1,1,2,365,"4"
917801154987028096,2,18732,0.96,1,0,1,1,99,0,89,1,1,"Centro",1,1,1,1125,"4"
917801302423600000,2,18732,0.96,1,0,1,1,92,0,89,1,1,"Centro",1,1,1,1125,"4"
922975442797632768,4,19535,1,1,0,1.5,3,125,0,1,1,1,"Centro",1,1,1,1125,"4"
917801508600914944,2,18732,0.96,1,0,1,1,97,0,89,1,1,"Centro",1,1,1,1125,"4"
922992051718487808,2,18732,0.96,1,0,1,1,103,0,89,1,1,"Centro",1,1,1,1125,"4"
923098827211033472,4,19482,1,2,1,1,1,88,1,1,1,1,"Centro",1,1,1,100,"4"
917834953180520192,9,16705,0.5,3,0,3.5,4,261,0,1,1,1,"Campanillas",8,1,5,365,"3"
